"site_id","year","kelp","no3","waves"
37,2015,51820.5,2.7275,4.118
38,2015,184084,2.7275,3.46025
39,2015,169100.75,3.0925,2.6845
40,2015,206873.5,2.84,2.78475
41,2015,363434.5,2.8175,2.28675
42,2015,398675.25,2.8175,2.72175
43,2015,384590.75,2.8475,2.986
44,2015,119511,2.8825,1.84825
45,2015,16274,2.8925,1.49275
46,2015,39518.5,2.895,2.30375
47,2015,75527.5,2.975,4.86175
48,2015,110090,2.975,4.06675
49,2015,136638.25,2.9975,2.96225
50,2015,139092,2.8825,2.9385
51,2015,4796.75,2.8825,4.3095
52,2015,9516.25,3.335,5.4785
53,2015,33274.25,3.3325,4.6955
54,2015,37424,3.1275,3.7655
55,2015,117473,2.72,3.543
56,2015,16791,2.72,4.45025
57,2015,95692.25,2.69,4.19275
58,2015,29696.5,3.485,3.9635
59,2015,50910.75,3.485,4.12325
60,2015,20619.25,3.485,4.336
61,2015,5304.75,3.045,4.74425
62,2015,45420.5,3.045,4.053
63,2015,32033.75,3.045,4.74625
64,2015,262684.75,3.045,3.61425
65,2015,16890,2.3825,4.466
66,2015,102257.25,3.855,4.2515
67,2015,73963.25,3.1525,3.828
68,2015,47526.75,3.1525,4.313
69,2015,63137,2.785,4.7885
70,2015,243851.75,2.75,4.351
71,2015,262607.5,2.6625,3.803
72,2015,23338.5,2.6625,3.774
73,2015,241.25,2.66,4.3815
74,2015,1636,2.66,4.7525
75,2015,56118.75,2.485,5.19875
76,2015,340948.5,2.45,4.20125
77,2015,435350.5,2.4875,3.9365
78,2015,866061.25,2.31,5.76375
79,2015,1622036.5,2.3375,6.6115
80,2015,524371,2.3275,4.4925
81,2015,73846.25,2.2075,4.023
82,2015,126352.5,2.3025,4.21525
83,2015,134810.5,2.3025,3.95425
84,2015,132431.75,2.265,2.60175
85,2015,271462.75,2.3225,2.43025
86,2015,168584.5,2.3225,2.50425
87,2015,668232.75,2.2875,2.3475
88,2015,210682.5,1.7775,2.53725
89,2015,301425,2.2275,2.72
90,2015,101056.5,2.2075,2.8345
91,2015,368769.25,2.2075,2.69275
92,2015,367457.5,2.2075,2.269
93,2015,272417.75,2.2825,1.9325
94,2015,270063.5,2.2825,2.3735
95,2015,142995.25,2.2875,2.287
96,2015,49402,2.2875,2.5965
97,2015,23262.5,2.285,3.2715
98,2015,76493.75,2.0725,3.12525
99,2015,86702.25,2.0725,2.487
100,2015,60799.75,2.0725,2.821
101,2015,86528,2.0675,3.25575
102,2015,87180,2.0725,3.07175
103,2015,87823.25,2.0675,3.31375
104,2015,79647.75,2.7775,3.966
105,2015,246670.5,2.7775,3.3735
106,2015,294588.5,2.79,3.68925
107,2015,202836.75,2.6025,2.9955
108,2015,212425.5,2.6025,3.39075
109,2015,117905.25,2.6025,4.44675
110,2015,22582.5,2.455,3.63375
111,2015,212031,2.455,3.40975
112,2015,346919.5,2.4425,3.0495
113,2015,351176.5,2.4525,2.59875
114,2015,80877.25,2.625,3.26075
115,2015,130385.5,2.49,3.8675
116,2015,129519.5,2.51,4.093
117,2015,77820.75,2.51,4.19725
118,2015,4209,2.38,3.78525
119,2015,124735.5,2.4475,4.1165
120,2015,379128.25,2.4475,3.81475
121,2015,54615.75,2.395,3.5365
122,2015,7811,2.3925,2.6695
123,2015,66346.25,1.98,3.217
124,2015,75699.75,2.1175,2.96725
125,2015,5702.25,2.15,2.57475
126,2015,103422.75,1.8975,3.294
127,2015,370140.75,1.8975,2.95075
128,2015,249978.25,1.9025,2.9355
129,2015,81490.75,2.145,3.20825
130,2015,103437.25,2.1925,3.24625
131,2015,122687.5,2.1825,3.57425
132,2015,72457.25,2.1825,4.00475
133,2015,21039.75,2.145,4.409
134,2015,122007.5,2.3,3.5355
135,2015,84882.75,2.065,4.1795
136,2015,9439.75,2.065,4.4625
137,2015,3236,2.0675,4.34725
138,2015,6969.5,2.0675,5.3055
139,2015,9698,2.06,3.73575
140,2015,59033,2.06,3.29025
141,2015,23827,2.055,3.753
142,2015,30028.75,2.055,3.48975
143,2015,13383.75,2.0575,3.782
144,2015,41547.75,2.0575,3.10075
145,2015,61265.5,2.0925,3.45375
146,2015,111113.25,2.3125,3.44525
147,2015,125512.25,2.3125,3.4495
148,2015,284107.5,2.3125,3.93375
149,2015,6717,2.3125,3.755
150,2015,83710,2.3125,4.34025
151,2015,27769,2.3125,3.773
152,2015,6019.5,2.7925,3.69725
153,2015,10862,2.865,3.5065
154,2015,8121.5,2.7975,3.47875
155,2015,706,2.7925,3.708
156,2015,43421.5,2.8825,4.19075
157,2015,40099.25,2.7575,3.73375
158,2015,10656.25,2.78,4.23125
159,2015,20994.25,2.595,3.693
160,2015,8617.75,2.5875,3.4945
161,2015,16933.25,2.5875,4.776
162,2015,10021.5,2.5775,4.82825
163,2015,31097.25,2.375,2.81475
164,2015,176450,2.4375,3.1975
165,2015,209323.5,2.4375,3.5435
166,2015,149730.5,2.4375,2.5415
167,2015,150343.5,2.45,3.05625
168,2015,379326.75,2.425,2.84175
169,2015,594102,2.4025,3.19875
170,2015,538910.5,2.38,2.73575
171,2015,569111.25,2.38,3.8575
172,2015,991253.25,2.515,3.18575
173,2015,226087.75,2.3975,3.18225
174,2015,321438.5,2.3925,2.7
175,2015,142253,2.3975,2.30675
176,2015,82442,2.7225,2.6045
177,2015,32612.25,2.7375,2.76575
178,2015,378585.5,2.7375,2.7365
179,2015,867722.25,2.7025,2.8805
180,2015,523397,2.445,2.72325
181,2015,945565.75,2.445,3.166
182,2015,788262.25,2.395,2.94775
183,2015,93670,2.5825,3.30825
184,2015,306199.25,2.3875,3.537
185,2015,238082.5,2.315,3.36925
186,2015,240057.5,2.315,2.85375
187,2015,69228,2.3025,3.64225
188,2015,196391.25,2.1725,3.5995
189,2015,389037.5,2.1575,3.8975
190,2015,417995.25,2.1675,2.91475
191,2015,304192.25,2.15,3.538
192,2015,321634.5,2.1525,3.194
193,2015,209364,2.1525,3.36275
194,2015,207368.25,2.23,3.25725
195,2015,272882.5,2.05,3.72725
196,2015,117633.75,2.1125,3.6145
197,2015,336030.25,2.105,3.33625
198,2015,117506.75,2.0875,3.389
199,2015,116536.75,2.0675,3.995
200,2015,248433.5,2.065,3.8315
201,2015,265892.75,2.1675,3.27525
202,2015,365495.25,2.1425,3.50675
203,2015,414003.25,2.055,2.768
204,2015,681741,2.055,3.24325
205,2015,580226.25,2.055,3.166
206,2015,574747.5,2.055,3.34625
207,2015,353514.25,2.2325,3.1165
208,2015,341214,2.245,2.86325
209,2015,496226.25,2.4375,2.5185
210,2015,122958.5,2.3,2.67675
211,2015,135520.5,1.6625,3.256
212,2015,155440,1.6625,4.3225
213,2015,188268,1.6775,4.76575
214,2015,175967.5,1.74,3.194
215,2015,117057.5,1.74,3.894
216,2015,6497,1.4175,3.32125
217,2015,74345.75,1.455,3.2335
218,2015,97343.75,1.6425,2.672
219,2015,55299.75,1.705,3.53075
220,2015,24089.5,1.705,2.49825
221,2015,8279.5,1.705,2.49825
222,2015,214547,1.6375,2.2595
223,2015,71735.5,1.6375,2.51975
224,2015,142498.75,1.6375,2.31575
225,2015,76211.5,1.7825,3.98625
226,2015,76264.5,1.8875,3.36
227,2015,41282.5,1.3075,2.5
228,2015,237634,1.21,2.70425
229,2015,336848,1.19,2.551
230,2015,91137.5,1.19,2.2055
231,2015,107524.25,1.1675,2.5995
232,2015,227566.75,1.255,2.71225
233,2015,287650,1.15,3.22425
234,2015,459815.25,1.13,3.073
235,2015,348022,1.13,3.11175
236,2015,376480.5,1.1675,3.00125
237,2015,233097.5,1.1725,3.307
238,2015,784609,1.0975,3.85975
239,2015,552300.25,1.035,4.51675
240,2015,545026.5,1.035,3.32475
241,2015,184106.75,0.89,3.4615
242,2015,49456.75,0.63,4.448
243,2015,5814.75,0.69,1.8805
244,2015,17703.75,0.6725,1.905
245,2015,130591.75,0.6475,1.6045
246,2015,207319.5,0.6175,1.525
247,2015,382685,0.735,1.7055
248,2015,205520.5,0.74,2.05575
249,2015,227740.5,0.7475,2.042
250,2015,492509,0.745,1.9345
251,2015,316613.25,0.715,2.2555
252,2015,10231.25,0.67,2.75925
253,2015,25465.25,0.67,2.47375
254,2015,64133.25,0.6875,2.3545
255,2015,44843.5,0.6875,2.14375
256,2015,63828,0.58,1.3335
257,2015,66423.25,0.5975,1.6195
258,2015,22107.25,0.5525,1.809
259,2015,4682.5,0.555,1.69375
260,2015,2594.25,0.495,2.27775
261,2015,1743.75,0.54,2.294
262,2015,380,0.36,1.21
263,2015,647.5,0.3625,1.17775
264,2015,190.25,0.3625,1.28725
265,2015,56234.5,0.36,1.31125
266,2015,38914.5,0.3675,1.396
267,2015,36227,0.3625,1.34225
268,2015,20797.5,0.37,1.328
269,2015,9074.75,0.3675,1.3025
270,2015,1228.75,0.3825,1.25025
271,2015,1251.5,0.3,1.157
272,2015,0,0.275,1.55825
273,2015,517.75,0.27,1.67475
274,2015,18225.5,0.265,1.7435
275,2015,23067,0.26,1.57
276,2015,19.75,0.26,1.50675
277,2015,305.25,0.26,1.2215
278,2015,5433.5,0.25,1.37825
279,2015,25939.75,0.2475,1.55225
280,2015,5936.75,0.2475,1.4805
281,2015,7230.75,0.24,1.678
282,2015,29585.75,0.2325,1.47525
283,2015,34081,0.2325,1.38975
284,2015,54506.5,0.2375,1.29475
285,2015,494.75,0.2225,1.1765
286,2015,1691,0.2225,0.9225
287,2015,450.25,0.215,1.11875
288,2015,818.75,0.22,1.1235
289,2015,0,0.215,1.29025
290,2015,0,0.2075,1.32975
291,2015,2003.5,0.21,1.35275
292,2015,5412.25,0.2075,1.347
293,2015,487.5,0.2125,1.2535
294,2015,480.5,0.1675,0.6955
295,2015,186.25,0.175,1.10775
296,2015,1438.25,0.1725,1.4775
297,2015,7060.75,0.1725,1.34475
298,2015,2694.5,0.1775,1.6525
299,2015,3734.25,0.1625,1.386
300,2015,994.75,0.15,1.365
301,2015,13720.75,0.1475,1.3555
302,2015,48586,0.095,1.47825
303,2015,51643,0.095,1.645
304,2015,53419,0.09,1.74
305,2015,46849.25,0.09,1.835
306,2015,60232.25,0.09,1.68125
307,2015,55900.5,0.0925,1.415
308,2015,169761.75,0.0925,1.65125
309,2015,85352.25,0.0875,1.5015
310,2015,32365.25,0.0875,1.49275
311,2015,8219.25,0.0875,1.37225
312,2015,1139.5,0.09,1.4005
313,2015,28844.5,0.0925,1.423
314,2015,25380.5,0.0925,1.379
315,2015,25433.75,0.09,1.4325
316,2015,10098.75,0.09,1.02275
317,2015,46.25,0.09,0.92
318,2015,332,0.0925,0.91075
319,2015,22.5,0.0925,1.001
320,2015,8757,0.0925,0.957
321,2015,2378.75,0.0925,1.10825
322,2015,10137,0.0925,1.99925
323,2015,60685.25,0.0925,1.79725
324,2015,275774,0.0925,2.05625
325,2015,137757,0.0925,2.25825
326,2015,82996.75,0.0925,1.6955
327,2015,64867,0.0925,1.988
328,2015,30130.25,0.09,2.1535
329,2015,57429.25,0.09,1.406
330,2015,56186.75,0.09,1.80975
331,2015,32411,0.09,1.3135
332,2015,15920.5,0.09,0.91225
333,2015,14873.25,0.09,1.2195
334,2015,4465.75,0.09,1.2005
335,2015,17169.5,0.0875,1.40725
336,2015,409.5,0.0875,1.54225
337,2015,557.5,0.0875,1.72425
338,2015,3383.25,0.0875,1.728
339,2015,4310,0.0875,1.74325
340,2015,10031.25,0.0875,1.697
341,2015,18195,0.0875,1.67675
342,2015,8190.5,0.0875,1.55575
343,2015,16943,0.0875,1.555
344,2015,34412,0.0875,1.96275
345,2015,885.5,0.0875,1.134
346,2015,1949.75,0.0875,1.2035
347,2015,3247.5,0.0875,1.428
348,2015,427.5,0.085,1.3105
349,2015,13063.5,0.085,1.29775
350,2015,3437.75,0.085,1.48125
351,2015,204.5,0.08,1.72475
352,2015,3712.5,0.08,1.735
353,2015,430370.75,0.0825,2.88
354,2015,141091.75,0.08,2.305
355,2015,240461.75,0.08,2.42875
356,2015,37540,0.0825,2.773
357,2015,175482.75,0.0825,2.248
358,2015,527908.5,0.0825,2.34275
359,2015,185665.5,0.0825,2.17525
360,2015,378492.25,0.085,2.382
361,2015,1149836.75,0.0875,2.50175
1,2016,57196.75,3.0375,2.82575
2,2016,15269.5,3.0575,4.5085
3,2016,64313.75,3.55,3.1405
4,2016,10590.75,3.41,3.042
5,2016,57379.25,3.6225,3.00825
6,2016,340557.5,3.615,2.9815
7,2016,135297.5,3.625,2.682
8,2016,78773,3.63,2.69725
9,2016,57358.75,3.7275,2.631
10,2016,174666,3.6,2.381
11,2016,115874,3.6075,2.268
12,2016,111981.75,3.575,2.57925
13,2016,148156,3.5075,2.27425
14,2016,225926.5,3.5575,2.777
15,2016,82150.5,3.5625,1.9325
16,2016,98784.75,3.2875,2.2835
17,2016,379027.75,3.2875,2.0135
18,2016,38274.5,2.955,1.992
19,2016,46559.5,2.9675,1.7975
20,2016,8344.5,3.015,1.88625
21,2016,1724.75,3.0875,1.95075
22,2016,34392,2.595,0.89575
23,2016,27084.75,2.6725,1.51275
24,2016,95157.5,2.6725,1.41825
25,2016,81891,3.005,2.63125
26,2016,175255.25,3.09,2.16125
27,2016,11755.75,3.09,2.88325
28,2016,351.25,3.025,3.78025
29,2016,13095.25,3.27,4.575
30,2016,89514.5,3.265,4.119
31,2016,28230.5,3.2125,4.86575
32,2016,50843.5,3.1825,4.63475
33,2016,149864,3.16,4.6515
34,2016,348.75,3.1925,4.3645
35,2016,39966.5,3.1925,4.67025
36,2016,21294.25,3.1125,2.9485
37,2016,3297.25,3.1125,3.97525
38,2016,44110.75,3.1125,3.265
39,2016,211762.5,3.185,2.55625
40,2016,393708.25,3.03,2.7
41,2016,565799.75,2.5325,2.3065
42,2016,573050,2.5325,2.60525
43,2016,385246.5,2.625,3.022
44,2016,216758.75,2.6275,1.89525
45,2016,28731.75,2.8175,1.6005
46,2016,42602.5,2.875,2.483
47,2016,11722.25,3.41,4.8405
48,2016,19891,3.41,4.185
49,2016,53676.5,3.375,2.89875
50,2016,117055.75,3.135,2.8455
51,2016,2561,3.135,4.3805
52,2016,6534,3.375,5.3085
53,2016,45057.5,3.38,4.82075
54,2016,37778.25,3.005,3.8035
55,2016,98664,2.8475,3.3975
56,2016,21452.25,2.8475,4.4615
57,2016,52601,2.9575,4.34725
58,2016,35177.75,2.725,3.864
59,2016,54225,2.725,4.12
60,2016,81856.75,2.725,4.352
61,2016,18057,2.71,4.7365
62,2016,81322.25,2.8075,4.054
63,2016,40401,2.8075,4.74075
64,2016,82097.25,2.8075,3.587
65,2016,32102.75,2.97,4.39725
66,2016,68919.5,2.8925,4.3445
67,2016,46465.75,3.165,3.8745
68,2016,105113.5,3.165,4.343
69,2016,56419.25,2.9075,4.9445
70,2016,171866.75,3.0725,4.37425
71,2016,460012,3.0175,3.836
72,2016,99197.25,3.0175,3.84925
73,2016,24123,3,4.61825
74,2016,17912.25,3.7875,4.7945
75,2016,76388.25,3.85,5.1545
76,2016,303500.75,3.2625,4.07
77,2016,313423.75,3.215,3.81775
78,2016,616089.5,3.235,5.73625
79,2016,975443.25,3.1075,6.361
80,2016,720631.25,2.925,4.56025
81,2016,68199.75,2.9325,3.95875
82,2016,106620.75,3.27,4.1345
83,2016,62829.5,3.27,3.8835
84,2016,191640.75,3.285,2.4645
85,2016,397502.75,2.9675,2.25175
86,2016,487548,2.9675,2.353
87,2016,858712.5,3.01,2.19425
88,2016,184573,2.7175,2.38975
89,2016,411939.75,2.795,2.6045
90,2016,148863.5,2.9525,2.72525
91,2016,508430.25,2.9525,2.56825
92,2016,598676.75,2.95,2.1755
93,2016,482892.75,2.9575,1.77975
94,2016,572433,2.9575,2.2715
95,2016,261689.25,2.9575,2.1845
96,2016,112514.25,2.9575,2.54875
97,2016,49111.5,2.9475,3.195
98,2016,164867.25,3.4475,2.99875
99,2016,167839.75,3.4525,2.4075
100,2016,91289.75,3.4525,2.71425
101,2016,245348,3.425,3.19875
102,2016,312667,3.5075,3.00575
103,2016,329376.25,3.4225,3.257
104,2016,349334,3.51,3.8645
105,2016,553299.75,3.51,3.28925
106,2016,676067,3.65,3.6095
107,2016,332575.5,3.595,2.942
108,2016,358466.25,3.595,3.318
109,2016,412058.5,3.595,4.28375
110,2016,62191,3.525,3.5435
111,2016,330717.75,3.525,3.337
112,2016,573553,3.5275,2.97775
113,2016,360431.5,3.6025,2.5115
114,2016,159985.5,3.6625,3.128
115,2016,213924.25,3.5,3.78275
116,2016,471002,3.5125,4.032
117,2016,274731.5,3.5125,4.10075
118,2016,56939.5,3.4025,3.79425
119,2016,114239,3.5675,3.9715
120,2016,341614,3.5675,3.78
121,2016,35390.25,3.735,3.56025
122,2016,25825.75,3.72,2.58675
123,2016,33294.5,3.895,3.103
124,2016,33691,3.935,2.9025
125,2016,26305.25,4.06,2.45575
126,2016,175849.25,4.05,3.185
127,2016,335341,4.05,2.86475
128,2016,219112.75,3.5425,2.84725
129,2016,84447.5,3.5775,3.09675
130,2016,306296.75,4.1725,3.18325
131,2016,331780.75,4.1775,3.52375
132,2016,142606,4.44,3.89225
133,2016,73238.75,4.5225,4.28325
134,2016,231807.25,4.4275,3.52
135,2016,40361.75,4.1575,4.21025
136,2016,4183.25,4.155,4.32175
137,2016,37416,4.1575,4.33925
138,2016,13073.5,4.155,5.22875
139,2016,7672.25,4.0275,3.62525
140,2016,238868,4.0275,3.2505
141,2016,201270.75,4,3.69425
142,2016,194376.75,4,3.391
143,2016,132645,3.995,3.652
144,2016,124018,3.995,3.028
145,2016,286230.5,3.725,3.373
146,2016,240132.75,3.6275,3.3345
147,2016,359115.75,3.3,3.3255
148,2016,582151,3.3,3.83075
149,2016,31358.5,3.3,3.6235
150,2016,271626.75,3.3,4.17825
151,2016,64216.5,3.27,3.6435
152,2016,19127,3.2575,3.5565
153,2016,40617.5,3.29,3.407
154,2016,112738.75,3.045,3.34375
155,2016,4937,3.04,3.557
156,2016,86778.5,3.365,4.1995
157,2016,41032.25,3.1725,3.75275
158,2016,19579.75,3.56,4.2915
159,2016,20979.5,3.3725,3.65675
160,2016,16612.5,3.2825,3.3795
161,2016,98649,3.2825,4.6065
162,2016,20496.75,3.1925,4.72125
163,2016,29050,2.83,2.77575
164,2016,156518,2.8475,3.1195
165,2016,182085.5,2.8475,3.488
166,2016,158955,2.8475,2.5085
167,2016,260342,2.83,3.04075
168,2016,539246.25,2.8125,2.81725
169,2016,699193.75,2.785,3.07875
170,2016,470051,2.8625,2.647
171,2016,555926.75,2.8625,3.82175
172,2016,767041.25,2.9875,3.061
173,2016,124698.25,3.0525,3.08675
174,2016,148505.5,3.0475,2.6115
175,2016,45871.5,2.665,2.25125
176,2016,30910.75,2.735,2.56825
177,2016,19965.25,2.9925,2.66225
178,2016,343947.75,2.9925,2.6375
179,2016,670451,2.9975,2.7945
180,2016,456117.5,3.02,2.63475
181,2016,788684.25,3.02,3.05375
182,2016,564659,3.02,2.8535
183,2016,62510.25,2.67,3.159
184,2016,203966.25,3.0225,3.3805
185,2016,227476.5,2.8825,3.315
186,2016,296441.25,2.8825,2.7725
187,2016,42143.75,2.8225,3.487
188,2016,278235,3.0825,3.47075
189,2016,242651.75,3.0575,3.7915
190,2016,559771,3.085,2.8575
191,2016,475619.75,3.085,3.40025
192,2016,517042.5,3.14,3.077
193,2016,266285,3.365,3.26775
194,2016,266075.75,2.9775,3.13975
195,2016,406489,2.83,3.61575
196,2016,281191.5,2.855,3.47975
197,2016,921856.75,2.84,3.22925
198,2016,278722,2.8525,3.271
199,2016,157659.75,2.8575,3.80975
200,2016,305361.5,2.8375,3.65025
201,2016,508706.5,2.8975,3.157
202,2016,696473.75,2.8775,3.36125
203,2016,243105.25,3.4475,2.6765
204,2016,340020.75,3.4475,3.0755
205,2016,181858,3.4475,3.071
206,2016,314675.75,3.4475,3.19675
207,2016,221926,3.5275,2.996
208,2016,238260,3.5575,2.761
209,2016,284675.75,3.685,2.415
210,2016,80574.5,3.4075,2.6335
211,2016,78358.75,3.205,3.28525
212,2016,62095,3.205,4.35775
213,2016,89843,3.2425,4.56175
214,2016,95891.5,3.2125,3.1415
215,2016,49076.25,3.2125,3.891
216,2016,9565.5,3.365,3.1875
217,2016,132563.5,3.3725,3.064
218,2016,61816.25,3.445,2.6
219,2016,30997,3.73,3.42225
220,2016,10738.25,3.73,2.38675
221,2016,2697.5,3.7275,2.38675
222,2016,124070.75,3.7125,2.11875
223,2016,4497.5,3.7125,2.4455
224,2016,22623,3.7125,2.28575
225,2016,4863.5,2.7275,3.89175
226,2016,15712.75,2.915,3.30775
227,2016,51913.25,2.07,2.36425
228,2016,195355.75,2.055,2.54375
229,2016,289265.75,2.03,2.4945
230,2016,98235,2.03,2.102
231,2016,63073.25,2.0125,2.42925
232,2016,167752.25,1.9575,2.51225
233,2016,152185,1.9375,2.99
234,2016,209136,1.89,2.91125
235,2016,121964.75,1.89,2.9205
236,2016,100402.75,1.8375,2.86475
237,2016,4896.25,1.7225,3.15975
238,2016,7047.5,1.71,3.6505
239,2016,69203,1.69,4.39025
240,2016,172884.75,1.69,3.20625
241,2016,19319.75,1.6375,3.264
242,2016,392.5,1.675,4.278
243,2016,10227.5,1.5,1.7785
244,2016,17414,1.3775,1.79375
245,2016,148362.25,1.33,1.52425
246,2016,205402.75,1.305,1.44775
247,2016,319284.5,1.225,1.591
248,2016,163124.25,1.1525,1.915
249,2016,182918.25,1.1775,1.917
250,2016,504768.5,1.1525,1.79275
251,2016,291301.25,1.14,2.10725
252,2016,459984.5,1.115,2.57525
253,2016,281673.25,1.115,2.32225
254,2016,94831.5,1.02,2.18975
255,2016,34531.75,1.02,2.02175
256,2016,67294.5,1.02,1.22975
257,2016,64333.75,0.945,1.461
258,2016,58443.25,0.895,1.6645
259,2016,3250.5,0.8325,1.56675
260,2016,9553.25,0.8825,2.11275
261,2016,6908,0.905,2.201
262,2016,41.75,0.73,1.13625
263,2016,916.25,0.7575,1.106
264,2016,948.5,0.7575,1.226
265,2016,71307.75,0.6825,1.261
266,2016,15509,0.6975,1.34675
267,2016,21279.5,0.705,1.3035
268,2016,10089,0.695,1.28925
269,2016,3729.75,0.6925,1.25575
270,2016,507,0.6875,1.20925
271,2016,3731,0.6725,1.12175
272,2016,252.75,0.6025,1.4965
273,2016,1784.25,0.5725,1.612
274,2016,12261.25,0.54,1.70325
275,2016,3520.75,0.5225,1.52025
276,2016,171,0.52,1.51375
277,2016,57.5,0.455,1.25175
278,2016,2104,0.4625,1.363
279,2016,4653.25,0.4625,1.54125
280,2016,12450.25,0.4625,1.47325
281,2016,2931.75,0.445,1.678
282,2016,65528.25,0.445,1.46975
283,2016,118065.75,0.4375,1.378
284,2016,46081.25,0.4375,1.27425
285,2016,561.5,0.395,1.17625
286,2016,0,0.395,0.91025
287,2016,987,0.3975,1.0965
288,2016,565.5,0.395,1.095
289,2016,0,0.3925,1.25475
290,2016,479,0.38,1.32125
291,2016,779.25,0.3825,1.34975
292,2016,2440.5,0.38,1.359
293,2016,1307.25,0.3325,1.24625
294,2016,1623.75,0.3725,0.694
295,2016,241.5,0.385,1.07725
296,2016,62138,0.39,1.429
297,2016,34772.25,0.39,1.298
298,2016,371.25,0.3775,1.6055
299,2016,3597.25,0.35,1.379
300,2016,170.5,0.36,1.36375
301,2016,378.25,0.355,1.34875
302,2016,63881,0.19,1.459
303,2016,38635.25,0.19,1.6135
304,2016,37994.25,0.1825,1.72225
305,2016,195456.75,0.1825,1.81325
306,2016,84700.5,0.1825,1.6585
307,2016,11695.25,0.1575,1.39625
308,2016,112095.75,0.155,1.61725
309,2016,32105.5,0.1575,1.4865
310,2016,21754.25,0.1575,1.48775
311,2016,5756,0.1575,1.3625
312,2016,2651.25,0.155,1.38825
313,2016,8395,0.155,1.40725
314,2016,27633,0.155,1.37225
315,2016,3114.25,0.1425,1.432
316,2016,5516.75,0.145,0.99725
317,2016,0,0.145,0.892
318,2016,1679.75,0.145,0.8905
319,2016,5894.5,0.1425,0.9805
320,2016,6409.25,0.1425,0.93425
321,2016,0,0.1475,1.0885
322,2016,1124,0.11,1.97325
323,2016,10866.25,0.11,1.8115
324,2016,34687,0.11,2.0575
325,2016,25853.5,0.1075,2.2445
326,2016,46620.5,0.1075,1.7145
327,2016,31619,0.1075,1.98275
328,2016,2012.25,0.105,2.14675
329,2016,67662.5,0.105,1.38775
330,2016,44013,0.105,1.80225
331,2016,54256.75,0.1075,1.29875
332,2016,44697.5,0.105,0.90175
333,2016,33112,0.105,1.19075
334,2016,5826,0.105,1.217
335,2016,3160,0.105,1.425
336,2016,2233.25,0.1075,1.53925
337,2016,13016.75,0.1075,1.719
338,2016,25348.5,0.1075,1.739
339,2016,2549.5,0.105,1.74275
340,2016,10900.75,0.105,1.71125
341,2016,48023,0.1025,1.68875
342,2016,16568.25,0.1025,1.56075
343,2016,59704.5,0.105,1.5645
344,2016,71006.75,0.1025,1.96275
345,2016,916.75,0.095,1.1305
346,2016,3047.75,0.095,1.2075
347,2016,2646.25,0.095,1.4385
348,2016,124.75,0.095,1.31175
349,2016,9348.5,0.0925,1.30125
350,2016,5281,0.0975,1.48675
351,2016,0,0.09,1.71375
352,2016,1569.75,0.09,1.73225
353,2016,0,0.0875,2.92225
354,2016,789,0.0875,2.3235
355,2016,2319.5,0.0875,2.482
356,2016,0,0.0875,2.84225
357,2016,0,0.09,2.30775
358,2016,0,0.09,2.38875
359,2016,641,0.09,2.2315
360,2016,5126.25,0.0925,2.43375
361,2016,976.5,0.095,2.534
1,2017,17822.5,4.4425,2.79725
2,2017,12202.75,4.6125,4.66975
3,2017,34644.25,4.77,3.20475
4,2017,6154,4.7925,3.10575
5,2017,40332.25,4.5725,3.06975
6,2017,245054.5,4.5475,3.053
7,2017,117466.75,4.5375,2.7395
8,2017,145711.75,4.475,2.73175
9,2017,26764,4.3725,2.63375
10,2017,172821,4.3375,2.4435
11,2017,116793.25,4.3375,2.287
12,2017,101647.5,4.3375,2.5845
13,2017,122385.75,4.3825,2.278
14,2017,31968.25,4.3075,2.82875
15,2017,22913,4.3425,1.8805
16,2017,31017.75,3.99,2.287
17,2017,227773,3.99,2.04475
18,2017,13478.25,3.9275,2.01675
19,2017,7484.25,3.9075,1.80975
20,2017,9485.5,3.5825,1.912
21,2017,2544,3.5875,1.9675
22,2017,11391.5,4.1575,0.8815
23,2017,0,4.2575,1.49125
24,2017,13809.5,4.2575,1.40075
25,2017,199.25,4.4275,2.654
26,2017,7913,4.56,2.173
27,2017,0,4.56,2.90675
28,2017,665.75,4.57,3.8235
29,2017,2379.5,4.535,4.59525
30,2017,71684.75,4.5275,4.25825
31,2017,17246.75,4.485,4.8885
32,2017,45486,4.54,4.691
33,2017,147000.5,4.575,4.6405
34,2017,778.5,4.575,4.3845
35,2017,24645.5,4.575,4.839
36,2017,21184.25,4.4125,3.0465
37,2017,142.5,4.4125,4.06975
38,2017,13509.75,4.4125,3.396
39,2017,223114.25,4.425,2.61325
40,2017,229992.5,4.6,2.66225
41,2017,146292.25,4.3775,2.297
42,2017,67286,4.3775,2.71025
43,2017,124213.75,4.37,3.00925
44,2017,96261,4.41,1.93
45,2017,23736,4.37,1.55525
46,2017,43841.5,4.3775,2.448
47,2017,16242.75,4.1925,4.9875
48,2017,21659,4.1925,4.1735
49,2017,45643.25,4.2375,3.02675
50,2017,30864.75,4.385,2.86475
51,2017,4343.25,4.38,4.40175
52,2017,9941.5,4.365,5.478
53,2017,10792.75,4.335,4.8655
54,2017,24227,4.2925,3.856
55,2017,9244.25,4.645,3.53475
56,2017,11489.75,4.645,4.50025
57,2017,61591,4.625,4.4045
58,2017,36349.75,4.1,3.95475
59,2017,76121.25,4.1,4.1635
60,2017,53660.25,4.1,4.4005
61,2017,9192.75,4.8375,4.8005
62,2017,47526.75,4.6675,4.1355
