"YEAR","MONTH","DATE","SITE","TRANSECT","SP_CODE","SIZE","COUNT","AREA","NOTES","SCIENTIFIC_NAME","COMMON_NAME","TAXON_KINGDOM","TAXON_PHYLUM","TAXON_CLASS","TAXON_ORDER","TAXON_FAMILY","TAXON_GENUS","GROUP","SURVEY","MOBILITY","GROWTH_MORPH"
2019,5,"2019-05-15","MOHK",2,"SPL",3,6,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,5,"2019-05-15","MOHK",2,"SPL",3.5,3,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,5,"2019-05-15","MOHK",2,"SPL",4,10,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,5,"2019-05-15","MOHK",2,"SPL",4.5,10,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,5,"2019-05-15","MOHK",2,"SPL",5,18,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,5,"2019-05-15","MOHK",2,"SPL",5.5,1,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,5,"2019-05-15","MOHK",2,"SPL",6,2,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,5,"2019-05-10","AQUE",4,"SPL",3.5,6,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,5,"2019-05-10","AQUE",4,"SPL",4,11,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,5,"2019-05-10","AQUE",4,"SPL",4.5,3,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,5,"2019-05-10","AQUE",4,"SPL",5,8,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,5,"2019-05-10","AQUE",4,"SPL",5.5,15,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,5,"2019-05-10","AQUE",4,"SPL",6,3,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,5,"2019-05-10","AQUE",4,"SPL",6.5,2,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,5,"2019-05-13","CARP",7,"SPL",3,1,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,5,"2019-05-13","CARP",7,"SPL",3.5,1,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,5,"2019-05-13","CARP",7,"SPL",4,4,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,5,"2019-05-13","CARP",7,"SPL",4.5,10,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,5,"2019-05-13","CARP",7,"SPL",5,15,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,5,"2019-05-13","CARP",7,"SPL",5.5,13,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,5,"2019-05-13","CARP",7,"SPL",6,9,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,5,"2019-05-13","CARP",7,"SPL",6.5,4,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-12","CARP",7,"SPL",3,4,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-12","CARP",7,"SPL",3.5,6,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-12","CARP",7,"SPL",4,5,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-12","CARP",7,"SPL",4.5,14,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-12","CARP",7,"SPL",5,10,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-12","CARP",7,"SPL",5.5,7,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-12","CARP",7,"SPL",6,6,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-12","CARP",7,"SPL",6.5,2,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-12","CARP",7,"SPL",7,1,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-13","MOHK",2,"SPL",3.5,1,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-13","MOHK",2,"SPL",4,2,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-13","MOHK",2,"SPL",4.5,5,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-13","MOHK",2,"SPL",5,8,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-13","MOHK",2,"SPL",5.5,12,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-13","MOHK",2,"SPL",6,4,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-13","MOHK",2,"SPL",6.5,7,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-13","MOHK",2,"SPL",7,1,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-14","AQUE",4,"SPL",3.5,4,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-14","AQUE",4,"SPL",4,8,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-14","AQUE",4,"SPL",4.5,10,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-14","AQUE",4,"SPL",5,9,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-14","AQUE",4,"SPL",5.5,12,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-14","AQUE",4,"SPL",6,10,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-14","AQUE",4,"SPL",6.5,4,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-14","AQUE",4,"SPL",7,1,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-15","NAPL",3,"SPL",2.5,9,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-15","NAPL",3,"SPL",3,5,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-15","NAPL",3,"SPL",3.5,12,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-15","NAPL",3,"SPL",4,15,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-15","NAPL",3,"SPL",4.5,10,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-15","NAPL",3,"SPL",5,4,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-16","IVEE",3,"SPL",3,8,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-16","IVEE",3,"SPL",4,16,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-16","IVEE",3,"SPL",5,16,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-16","IVEE",3,"SPL",6,8,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,8,"2019-08-16","IVEE",3,"SPL",7,1,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-18","NAPL",3,"SPL",2.5,8,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-18","NAPL",3,"SPL",3,18,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-18","NAPL",3,"SPL",3.5,13,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-18","NAPL",3,"SPL",4,12,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-18","NAPL",3,"SPL",4.5,10,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-18","NAPL",3,"SPL",5,12,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-18","NAPL",3,"SPL",5.5,2,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-18","NAPL",3,"SPL",6,1,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-18","NAPL",3,"SPL",6.5,1,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-18","AQUE",4,"SPL",3,4,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-18","AQUE",4,"SPL",4,15,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-18","AQUE",4,"SPL",4.5,3,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-18","AQUE",4,"SPL",5,11,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-18","AQUE",4,"SPL",6,5,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-19","MOHK",2,"SPL",3,1,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-19","MOHK",2,"SPL",3.5,6,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-19","MOHK",2,"SPL",4,10,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-19","MOHK",2,"SPL",4.5,10,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-19","MOHK",2,"SPL",5,14,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-19","MOHK",2,"SPL",5.5,6,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-19","MOHK",2,"SPL",6,2,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-19","MOHK",2,"SPL",7,1,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-25","IVEE",3,"SPL",3.5,5,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-25","IVEE",3,"SPL",4,12,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-25","IVEE",3,"SPL",4.5,5,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-25","IVEE",3,"SPL",5,7,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-30","CARP",7,"SPL",3,6,80,"date changed for data analysis; originally surveyed 12/9/2019","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-30","CARP",7,"SPL",3.5,10,80,"date changed for data analysis; originally surveyed 12/9/2019","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-30","CARP",7,"SPL",4,13,80,"date changed for data analysis; originally surveyed 12/9/2019","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-30","CARP",7,"SPL",4.5,13,80,"date changed for data analysis; originally surveyed 12/9/2019","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2019,11,"2019-11-30","CARP",7,"SPL",5,8,80,"date changed for data analysis; originally surveyed 12/9/2019","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2020,2,"2020-02-11","AQUE",4,"SPL",2.5,2,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2020,2,"2020-02-11","AQUE",4,"SPL",3,3,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2020,2,"2020-02-11","AQUE",4,"SPL",3.5,3,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2020,2,"2020-02-11","AQUE",4,"SPL",4,9,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2020,2,"2020-02-11","AQUE",4,"SPL",4.5,6,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2020,2,"2020-02-11","AQUE",4,"SPL",5,7,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2020,2,"2020-02-11","AQUE",4,"SPL",5.5,5,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2020,2,"2020-02-11","AQUE",4,"SPL",6,11,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2020,2,"2020-02-11","AQUE",4,"SPL",6.5,6,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2020,2,"2020-02-11","AQUE",4,"SPL",7.5,1,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2020,2,"2020-02-12","MOHK",2,"SPL",3,1,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2020,2,"2020-02-12","MOHK",2,"SPL",4,3,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2020,2,"2020-02-12","MOHK",2,"SPL",4.5,6,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2020,2,"2020-02-12","MOHK",2,"SPL",5,10,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2020,2,"2020-02-12","MOHK",2,"SPL",5.5,11,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2020,2,"2020-02-12","MOHK",2,"SPL",6,13,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2020,2,"2020-02-12","MOHK",2,"SPL",6.5,5,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
